"2024-04-10","17:37:25","34","26","933","683","101","0"
"2024-04-10","17:37:37","34","26","933","683","104","0"
"2024-04-10","17:37:49","34","24","933","683","106","0"
"2024-04-10","17:38:01","34","24","933","683","109","0"
"2024-04-10","17:38:13","34","24","933","683","109","0"
"2024-04-10","17:38:25","34","24","933","683","112","0"
"2024-04-10","17:38:37","34","24","933","683","109","0"
"2024-04-10","17:38:49","34","24","933","683","109","0"
"2024-04-10","17:39:01","34","24","933","683","108","0"
"2024-04-10","17:39:12","34","24","933","683","107","0"
